"문화재 일련번호","문화재명칭_한글","한자","영문","수량ㆍ규모","규격","구조ㆍ형식","재질","조성연대","측량성과","소재지ㆍ보관장소_자치구","기타주소","관리청","지정일","해제일"
"30120","전차 381호","","","1건","길이 13.7m, 너비 2.4m, 높이 3.2m","동산 유형문화재로 해당사항 없음","철재, 목재","1929~1930년","","종로구","새문안로 55, 서울역사박물관 (신문로2가,시티빌딩)","","20100824",""
"30121","명신여학교 태극기, 현판, 완문","","","1건 3점","태극기 135X105(cm), 현판 200X76(cm), 완문 29.5X31.5(cm)","동산 유형문화재로 해당사항 없음","태극기 : 견직물, 현판 : 목재, 완문 : 종이","대한제국시대","","강남구","남부순환로 2807 숙명여자고등학교 사료관","","20100824",""
"30122","김소월 시집 진달래꽃","金素月 시집 진달래꽃","","1점","158X110X13(mm) 234면","동산 유형문화재로 해당사항 없음","","1925년12월26일","","금천구","금하로 816, 510동 802호 (시흥동,벽산5단지아파트)","","20110225",""
"30123","김소월 시집 진달래꽃","金素月 시집 진달래꽃","","1점","148X105X17mm ,234면","동산유형문화재로 해당사항 없음","","1925년","","중구","서소문로11길 19, 배재학당 역사박물관 (정동)","","20110225",""
"30124","김소월 시집 진달래꽃","金素月 시집 진달래꽃","","1점","148X105X17mm,234면","동산 유형문화재로 해당사항 없음","","1925년","","송파구","올림픽로4길 15, 5동 206호 (잠실동,아시아선수촌아파트)","","20110225",""
"30125","김소월 시집 진달래꽃","","","1점","148X105X17mm, 234면","동산유형문화재로 해당사항 없음","","1925년","","종로구","삼일대로 451, 7층 (경운동,라이온스회관) ","","20110225",""
"30126","찬양가","","","1점","15x21.7(cm)","동산 유형문화재로 해당사항 없음","","1894","","서대문구","연세로 50  연세대학교","","20111017",""
"30127","배재학당 피아노","","","1점","146.3X98X168(cm)","동산 유형문화재로 해당사항 없음","","1911년","","중구","서소문로 11길 19 ","","20111017",""
"30128","배설 만사집","배설 輓詞集","","1권","37X28(cm),263면","동산 유형문화재로 해당사항 없음","","1909년","","종로구","세종로 139 동아일보 신문박물관","","20111215",""
"30129","배설 유품","","","2점","104X88.5(84)cm(태극기), 160X110cm(영국기)","동산 유형문화재로 해당사항 없음","","1909년 이전","","종로구","세종로 139 동아일보 신문박물관 ","","20111215",""
"30130","일제강점기 문자보급교재","","","4점","13X18.8cm(18.6cm)","동산 유형문화재로 해당사항 없음","","1933~1934년","","종로구","세종로 139 동아일보 신문박물관 ","","20111215",""
"30131","일제강점기 문자보급교재","","","3점","13X18.8cm, 46.5X31.8cm","동산 유형문화재로 해당사항 없음","","1929~1936","","중구","세종대로 21길 52 조선일보 사료관 ","","20111215",""
"30132","청련사 수월관음도","靑蓮寺 水月觀音圖","","1폭","전고 109.5, 전폭 126.5, 화고 101, 화폭 118.5","","면복 채색","","","동작구","등용로 40-9 청련사 (대방동)","","20090813","20141231"
"30133","청련사 아미타불도","靑蓮寺  阿彌陀佛圖","","1폭","전고 116, 전폭 216.5, 화고 105, 화폭 118.5","","면본채색","","","동작구","등용로 40-9 청련사 (대방동) ","","20090813","20130103"
"30134","청련사 신중도","靑蓮寺  呻衆圖","","1폭","전고 131.5, 전폭 127.5, 화고 123, 화폭 118.5","","면복 채색","","","동작구","등용로 40-9  청련사 (대방동)","","20090813","20141231"
"30135","청련사 칠성도","淸蓮寺 七星圖","","1폭","전고 127, 전폭 138, 화고 116.5, 화폭 130","","면복채색","","","동작구","등용로 40-9  청련사 (대방동)","","20090813","20141231"
"30136","진관동 석 아미타불좌상","津寬洞 石 阿彌陀佛坐像","","1점","현재높이 26.5, 무릎너비 43.5","","석(화강암)","","","은평구","진관동 산100-35","","20110113",""
"30137","'병인가례시'명백자청화수복문호","'병인가례시'명백자청화수복문호","'병인가례시' 銘白磁靑華壽福紋壺","1점","높이 20.6, 입지름 14.4, 몸통지름 24.5, 바닥지름 13","","토도(백자)","","","종로구","새문안로 55 서울역사박물관 (신문로2가) ","","20110113",""
"30138","원구단 정문","&#22300;丘壇 정문","","건물1동, 토지 2필지(146.8㎡)","","","","","","중구","소공동 97-3","","20110707",""
"30140","금동신묘명삼존불입상","金銅辛卯銘三尊佛立像","","1軀","불상 높이 15.5cm","","금동","삼국시대","","용산구","이태원로55길 60-16, 삼성미술관 리움 (한남동) ","","19621220",""
"30142","안동 하회탈 및 병산탈","安東 河回탈 및 屛山탈","","13個","","","목조","조선시대","","용산구","서빙고로 137, 국립중앙박물관 (용산동5가,임향한의원)","","19640330",""
"30143","불국사 삼층석탑 사리장엄구","佛國寺 三層石塔 舍利莊嚴具","","일괄","","","","통일신라","","종로구","우정국로 55, 불교중앙박물관 (견지동,광교빌딩)","","19670916",""
"30144","금동보살입상","金銅菩薩立像","","1軀","높이 54.5cm","","금동","통일신라","","용산구","이태원로55길 60-16, 삼성미술관 리움 (한남동)","","19691219",""
"30145","대구 비산동 청동기 일괄","大邱 飛山洞 靑銅器一括","","일괄","","","청동","철기시대","","용산구","이태원로55길 60-16, 삼성미술관 리움 (한남동)","","19711221",""
"30146","전 논산 청동방울 일괄","傳 論山 靑銅鈴一括","","일괄","","","금속","시대미상","","용산구","이태원로55길 60-16, 삼성미술관 리움 (한남동)","","19730319",""
"30147","십칠사찬고금통요","十七史纂古今通要","","2책","","금속활자본","","조선시대","","관악구","관악로 1 103동 서울대학교 규장각한국학연구원 ","","19730710",""
"30148","동래선생교정북사상절","東萊先生校正北史詳節","","3책","","금속활자본","지","조선시대","","성북구"," 성북로 102-11, 간송미술관 (성북동,간송미술관) ","","19730710",""
"30149","조선왕조실록","朝鮮王朝實錄","","2,124책","","목활자본","","조선시대","","관악구","관악로 1,103호 동 서울대학교 규장각한국학연구원 (신림동,서울대학교)","","19731231",""
"30150","무령왕비 금제관식","武寧王妃 金製冠飾","","1쌍","높이 22.6cm 너비는 13.4cm","","금속","백제","","용산구","서빙고로 137, 국립중앙박물관 (용산동5가,임향한의원) ","","19740709",""
"30151","백자상감초화문편병","白磁象嵌草花文扁甁","","1개","높이는 21.7㎝, 밑지름 7.7㎝","","백자","조선시대","","용산구","이태원로55길 60-16, 삼성미술관 리움 (한남동)","","19740709",""
"30154","잔","盞","","1개","","","백자","조선시대","","용산구","이태원로55길 60-16, 삼성미술관 리움 (한남동)","","19740709",""
"30155","황남대총 북분 금관","皇南大塚北墳 金冠","","일괄","금관 27.5cm","","금속","신라","","용산구","서빙고로 137, 국립중앙박물관 (용산동5가,임향한의원)","","19781207",""
"30156","정선필 인왕제색도","鄭敾筆 仁王霽色圖","","1축","가로 138.2㎝, 세로 79.2㎝","","","조선시대","","용산구","이태원로55길 60-16, 삼성미술관 리움 (한남동)","","19840806",""
"30158","감지은니묘법연화경","紺紙銀泥妙法蓮華經","","7卷7帖","세로 28.3㎝, 가로 10.1㎝","","","고려시대","","용산구","이태원로55길 60-16, 삼성미술관 리움 (한남동)","","19861129",""
"30159","감지금니대방광불화엄경보현행원품","紺紙金泥大方廣佛華嚴經普賢行願品","","1卷1帖","세로 26.4㎝, 가로 9.6㎝","","","고려시대","","용산구","이태원로55길 60-16, 삼성미술관 리움 (한남동)","","19861129",""
"30160","백자 ‘천’ ‘지’ ‘현’ ‘황‘명 발","白磁 ‘天’‘地’‘玄’‘黃’銘 鉢","","4点","높이 11.1㎝, 아가리 지름 21.1㎝, 밑 지름 7.9㎝","","백자","","","용산구","이태원로55길 60-16, 삼성미술관 리움 (한남동)","","19951204",""
"30161","황남대총 북분 금제 허리띠","皇南大塚北墳 金製?帶","","1식","길이120㎝, 띠드리개 길이 22.5∼77.5㎝","","금속","신라","","용산구","서빙고로 137, 국립중앙박물관 (용산동5가,임향한의원)","","19781207",""
"30162","경주 98호 남분 유리병 및 잔","慶州 九十八號 南墳 琉璃甁 및 盞","","일괄(4점)","병 높이 25㎝, 배지름 9.5㎝, 잔① 높이 12.5㎝, 아가리 지름 10㎝ 잔② 높이 8㎝, 아가리 지름 10.5㎝ 잔③ 높이 10.5㎝, 아가리 지름 9.5㎝ ","","유리","신라","","용산구","서빙고로 137 국립중앙박물관","","19781207",""
"30163","황남대총 남분 금목걸이","皇南大塚南墳 金製頸飾","","1식","길이 33.2㎝","","금속","신라","","용산구","서빙고로 137 국립중앙박물관","","19781207",""
"30164","초조본 현양성교론 권11","初雕本 顯揚聖敎論 卷十一","","1권1축","가로 46.5㎝, 세로 28.6㎝","","닥나무종이","고려시대","","용산구","이태원로55길 60-16, 삼성미술관 리움 (한남동)","","19881228",""
"30165","전 덕산 청동방울 일괄","傳 德山 靑銅鈴一括","","일괄","팔주령길이14.3cm,방울지름2.4cm. 쌍두령길이19.7cm.조합식쌍두령길이17.3cm,방울지름4.4cm","","청동","","","용산구","이태원로55길 60-16, 삼성미술관 리움 (한남동)","","19900521",""
"30166","초조본 대방광불화엄경 주본 권29","初雕本 大方廣佛華嚴經 周本 卷二十九","","1권1축","전체 크기는 세로 28.5cm, 가로 891cm","","닥종이","","","서초구","바우뫼로7길 111, 관문사 (우면동)","","19900920",""
"30167","초조본 대방광불화엄경 주본 권74","初雕本 大方廣佛華嚴經 周本 卷七十四","","1권1축"," 한 장의 크기 세로 28.7㎝, 가로 46㎝","","닥종이","","","서초구","바우뫼로7길 111, 관문사 (우면동)","","19930615",""
"30168","감지은니묘법연화경 권1","紺紙銀泥妙法蓮華經 卷一","","1첩","","","종이","","","용산구","서빙고로 137 국립중앙박물관 ","","19630121",""
"30169","백지묵서묘법연화경","白紙墨書妙法蓮華經","","7권7첩","접었을 때의 크기 세로 36㎝, 가로 14㎝","","종이","","","종로구","우정국로 55, 불교중앙박물관 (견지동,광교빌딩)","","19630121",""
"30170","천안 광덕사 고려사경","天安 廣德寺 高麗寫經","","6첩","감지은니묘법연화경 세로 42㎝, 가로 14.5㎝. 상지은니묘법연화경권 세로34㎝, 가로 12.5㎝","","종이","","","종로구","우정국로 55, 불교중앙박물관 (견지동,광교빌딩) ","","19630902",""
"30171","금동여래입상","金銅如來立像","","1구","높이 32.3㎝","","금동","","","용산구","이태원로55길 60-16, 삼성미술관 리움 (한남동) ","","19640903",""
"30172","석보상절 권11","釋譜詳節 卷十一","","1책","","","종이","","","용산구","이태원로55길 60-16, 삼성미술관 리움 (한남동)","","19701230",""
"30173","채화칠기","彩畵漆器","","1개","높이 9㎝ 아가리 지름 24㎝","","","","","용산구","이태원로55길 60-16, 삼성미술관 리움 (한남동)","","19711221",""
"30174","청동 진솔선예백장 인장","靑銅 晋率善濊伯長 印章","","1개","높이 2.5㎝ 한변 길이 2.3㎝","","청동","","","용산구","이태원로 55길 60-16 삼성미술관 리움 ","","19711221",""
"30175","안중근의사유묵 - 년년세세화상사세세년년인부동","安重根義士遺墨 - 年年歲歲花相似歲歲年年人不同","","1점","","","","","","용산구","이태원로55길 60-16, 삼성미술관 리움 (한남동)","","19720816",""
"30176","안중근의사유묵 - 인지당","安重根義士遺墨 - 仁智堂","","1점","","","","","","용산구","이태원로55길 60-16, 삼성미술관 리움 (한남동)","","19720816",""
"30177","전 고령 일괄 유물","傳 高靈 一括遺物","","일괄","","","","","","용산구","이태원로55길 60-16, 삼성미술관 리움 (한남동)","","19730319",""
"30178","이상좌불화첩","李上佐佛畵帖","","1책","가로 31.1㎝, 세로 50.7㎝","","종이","","","용산구","이태원로55길 60-16, 삼성미술관 리움 (한남동)","","19750516",""
"30179","황남대총 북분 유리잔","皇南大塚北墳 琉璃盞","","1개","높이 7㎝, 아가리 지름 10.5㎝","","유리","","","용산구","서빙고로 137, 국립중앙박물관 (용산동5가,임향한의원)","","19781207",""
"30180","황남대총 북분 은잔","皇南大塚北墳 銀盞","","1개","높이 3.5㎝, 아가리 지름 7㎝","","은","","","용산구","서빙고로 137, 국립중앙박물관 (용산동5가,임향한의원) ","","19781207",""
"30181","황남대총 남분 금제 허리띠","皇南大塚南墳 金製?帶","","1식","길이 99㎝, 소형 띠드리개 길이 18∼22㎝, 대형 띠드리개 길이 79.5㎝","","금속","","","용산구","서빙고로 137, 국립중앙박물관 (용산동5가,임향한의원)","","19781207",""
"30182","황남대총 남분 금제 관식","皇南大塚南墳 金製冠飾","","1식","높이 45㎝, 날개 끝 너비 59㎝","","금속","","","용산구","서빙고로 137, 국립중앙박물관 (용산동5가,임향한의원)","","19781207",""
"30183","묘법연화경","妙法蓮華經","","7권2책","","","닥종이","","","용산구","이태원로55길 60-16, 삼성미술관 리움 (한남동)","","19810318",""
"30184","불조삼경","佛祖三經","","1권1책","세로 24.5㎝, 가로 16.6㎝","","닥종이","","","용산구","이태원로55길 60-16, 삼성미술관 리움 (한남동)","","19810318",""
"30185","불조삼경","佛祖三經","","1권1책","세로 26.3㎝, 가로 17.2㎝","","닥종이","","","용산구","이태원로55길 60-16, 삼성미술관 리움 (한남동)","","19810318",""
