"연번","업소명","업종","업태","소재지","도로명주소","전화번호","한실수","양실수"
"2939","부띠끄 호텔 엑스와이엠","숙박업(일반)","관광호텔","서울특별시 강남구 삼성동 168번지 16호","서울특별시 강남구 테헤란로 611, 1~6층 (삼성동, 뷰티크호텔XYM)","0236-6124-57","0","34"
"2940","케이 그랜드 호스텔 강남 1","숙박업(일반)","관광호텔","서울특별시 강남구 논현동 198번지 20호","서울특별시 강남구 강남대로112길 11, 지상1층~지상5층 (논현동)","0708-1460-008","0","22"
"2941","카파쓰호텔","숙박업(일반)","관광호텔","서울특별시 강남구 역삼동 719번지 20호","서울특별시 강남구 언주로89길 21, 1~10층 (역삼동)","0262-0539-00","0","48"
"2942","강남캠퍼스호텔B동","숙박업(일반)","일반호텔","서울특별시 강남구 역삼동 825번지 39호","서울특별시 강남구 테헤란로2길 11, 지하3~2,1~11층 (역삼동, 강남캠퍼스호텔B동)","0105-2112-500","0","40"
"2943","강남캠퍼스호텔A동","숙박업(일반)","일반호텔","서울특별시 강남구 역삼동 825번지 30호","서울특별시 강남구 테헤란로2길 13, 지하2,지상1~14층 (역삼동, 강남캠퍼스호텔A동)","0105-2112-500","0","28"
"2944","오아시스호스텔","숙박업(일반)","관광호텔","서울특별시 강남구 역삼동 823번지 11호","서울특별시 강남구 테헤란로8길 13, 6층 (역삼동)","0257-3171-7","0","13"
"2945","강남 스테이 호텔(GANGNAM STAY HOTEL)","숙박업(일반)","관광호텔","서울특별시 강남구 역삼동 736번지 51호","서울특별시 강남구 논현로87길 15-4, 지하2~지상12층 (역삼동)","0109-1690-623","0","52"
"2946","디에이스호텔","숙박업(일반)","일반호텔","서울특별시 강남구 삼성동 143번지 25호","서울특별시 강남구 테헤란로77길 11-5, (삼성동, 디에이스호텔)","0105-2323-671","0","45"
"2947","클로이호스텔","숙박업(일반)","관광호텔","서울특별시 강남구 신사동 502번지 11호","서울특별시 강남구 강남대로 620, 3층 (신사동)","070-8146-7711","0","27"
"2948","호텔 디 아티스트 역삼점","숙박업(일반)","관광호텔","서울특별시 강남구 역삼동 678번지 13호","서울특별시 강남구 테헤란로29길 11, 지하1층-지상10층 (역삼동)","02-569-4920","0","50"
"2949","도미인 서울 강남","숙박업(일반)","관광호텔","서울특별시 강남구 역삼동 603번지 1호","서울특별시 강남구 봉은사로 134, 2~16층 (역삼동)","","0","220"
"2950","호텔유리앤","숙박업(일반)","관광호텔","서울특별시 강남구 삼성동 158번지","서울특별시 강남구 삼성로96길 20, (삼성동)","02-500-2300","0","175"
"2951","엘르모텔","숙박업(일반)","숙박업 기타","서울특별시 강남구 역삼동 677번지 20호","서울특별시 강남구 테헤란로33길 6-7, 2,3층 (역삼동)","010-4318-8568","0","16"
"2952","인천","숙박업(일반)","여인숙업","서울특별시 송파구 마천동 299번지 14호","서울특별시 송파구 성내천로44길 2-3, (마천동)","02-0406-2184","9",""
"2953","해강","숙박업(일반)","여인숙업","서울특별시 송파구 마천동 213번지 15호","서울특별시 송파구 성내천로43길 1, (마천동)","02-406-5369","8","0"
"2954","대영","숙박업(일반)","여인숙업","서울특별시 송파구 거여동 129번지 84호","서울특별시 송파구 마천로 260, (거여동)","02-400-3736","10","0"
"2955","CORNER HOTEL 코너호텔","숙박업(일반)","여관업","서울특별시 송파구 석촌동 296번지 8호","서울특별시 송파구 송파대로 385, (석촌동)","02-417-9351","11","22"
"2956","청마","숙박업(일반)","여관업","서울특별시 송파구 거여동 129번지 85호","서울특별시 송파구 마천로 258, (거여동)","02-400-6751","14",""
"2957","엠모텔","숙박업(일반)","여관업","서울특별시 송파구 삼전동 131번지 3호","서울특별시 송파구 삼학사로 89, (삼전동)","02-419-1388","16",""
"2958","잠실파크","숙박업(일반)","여관업","서울특별시 송파구 삼전동 9번지 19호","서울특별시 송파구 백제고분로 207, (삼전동)","02-414-7781","10","20"
"2959","호텔밀","숙박업(일반)","여관업","서울특별시 송파구 삼전동 22번지 8호","서울특별시 송파구 석촌호수로 150, (삼전동)","02-0415-8022","9","20"
"2960","해피 모텔","숙박업(일반)","여관업","서울특별시 송파구 삼전동 38번지 5호","서울특별시 송파구 삼전로2길 11, (삼전동)","02-0417-8130","9","14"
"2961","힐","숙박업(일반)","여관업","서울특별시 송파구 방이동 126번지 4호","서울특별시 송파구 가락로 234, (방이동)","02-415-0466","6","18"
"2962","허브호텔","숙박업(일반)","여관업","서울특별시 송파구 잠실동 208번지 4호","서울특별시 송파구 석촌호수로 74, (잠실동)","02-0414-3411","26","30"
"2963","줌","숙박업(일반)","여관업","서울특별시 송파구 삼전동 131번지 2호","서울특별시 송파구 삼학사로 91, (삼전동)","02-0414-0266","17","25"
"2964","풀렉스","숙박업(일반)","여관업","서울특별시 송파구 잠실동 193번지 1호","서울특별시 송파구 올림픽로8길 19, (잠실동)","02-415-0550","10","20"
"2965","호텔 젠3","숙박업(일반)","여관업","서울특별시 송파구 잠실동 196번지 22호","서울특별시 송파구 백제고분로 87, (잠실동)","02-0414-9544","15","15"
"2966","휴","숙박업(일반)","여관업","서울특별시 송파구 삼전동 69번지 16호","서울특별시 송파구 삼학사로1길 54, (삼전동)","02-415-8865","22","3"
"2967","남경모텔","숙박업(일반)","여관업","서울특별시 송파구 석촌동 2번지 3호","서울특별시 송파구 삼학사로 94, (석촌동)","02-0413-3644","10","13"
"2968","호텔얌 방이점","숙박업(일반)","여관업","서울특별시 송파구 방이동 42번지","서울특별시 송파구 올림픽로34길 5-14, (방이동)","02-2203-9071","16","14"
"2969","딘호텔","숙박업(일반)","여관업","서울특별시 송파구 방이동 41번지 15호","서울특별시 송파구 올림픽로34길 3-14, (방이동)","02-422-4394","6","27"
"2970","칸","숙박업(일반)","여관업","서울특별시 송파구 잠실동 177번지 2호","서울특별시 송파구 백제고분로7길 7-8, (잠실동)","02-0416-8581","13","20"
"2971","로보그라드","숙박업(일반)","여관업","서울특별시 송파구 잠실동 179번지","서울특별시 송파구 백제고분로7길 15-10, (잠실동)","02-416-2316","37","21"
"2972","초이스모텔","숙박업(일반)","여관업","서울특별시 송파구 방이동 48번지 12호","서울특별시 송파구 오금로11길 55-15, (방이동)","02-416-1178","13","14"
"2973","쿠키","숙박업(일반)","여관업","서울특별시 송파구 방이동 34번지 5호","서울특별시 송파구 올림픽로32길 8, (방이동)","02-425-2521","10","16"
"2974","엔유","숙박업(일반)","여관업","서울특별시 송파구 잠실동 179번지 1호","서울특별시 송파구 올림픽로10길 8, (잠실동)","02-416-4431","30","20"
"2975","불가리","숙박업(일반)","여관업","서울특별시 송파구 방이동 41번지 10호","서울특별시 송파구 올림픽로34길 5-17, (방이동)","02-418-8487","10","18"
"2976","타임모텔","숙박업(일반)","여관업","서울특별시 송파구 방이동 34번지 4호","서울특별시 송파구 올림픽로32길 4, (방이동)","02-412-7491","13","17"
"2977","라비앙","숙박업(일반)","일반호텔","서울특별시 송파구 잠실동 182번지","서울특별시 송파구 올림픽로12길 4-15, (잠실동)","02-2203-1700","19","23"
"2978","루이체 호텔","숙박업(일반)","일반호텔","서울특별시 송파구 방이동 37번지 10호","서울특별시 송파구 오금로11길 21-6, (방이동)","02-3431-7848","15","15"
"2979","자미아","숙박업(일반)","여관업","서울특별시 송파구 잠실동 183번지 7호","서울특별시 송파구 올림픽로12길 5-34, (잠실동)","02-0413-1561","12","15"
"2980","그리스","숙박업(일반)","여관업","서울특별시 송파구 방이동 50번지 9호","서울특별시 송파구 오금로11길 63-11, (방이동)","02-0416-1611","14","22"
"2981","라자","숙박업(일반)","일반호텔","서울특별시 송파구 방이동 28번지 5호","서울특별시 송파구 오금로11길 11-21, (방이동)","02-413-8630","20","20"
"2982","올리브호텔","숙박업(일반)","여관업","서울특별시 송파구 방이동 48번지 13호","서울특별시 송파구 오금로11길 55-21, (방이동)","02-0418-6725","16","8"
"2983","로맨스","숙박업(일반)","여관업","서울특별시 송파구 거여동 129번지 73호 4, 5층","서울특별시 송파구 마천로 254, 4, 5층 (거여동)","02-0400-3111","4","15"
"2984","카프리","숙박업(일반)","여관업","서울특별시 송파구 방이동 43번지 4호","서울특별시 송파구 오금로11길 43-5, (방이동)","02-0413-1544","9","27"
"2985","플러스모텔","숙박업(일반)","여관업","서울특별시 송파구 잠실동 184번지 17호","서울특별시 송파구 올림픽로12길 5-25, (잠실동)","02-0418-0982","12","19"
"2986","골든파크","숙박업(일반)","여관업","서울특별시 송파구 방이동 34번지","서울특별시 송파구 오금로11길 11-20, (방이동)","02-0417-2894","6","22"
"2987","wynn(윈)","숙박업(일반)","여관업","서울특별시 송파구 잠실동 184번지 24호","서울특별시 송파구 올림픽로12길 5-21, (잠실동)","02-0419-4244","8","18"
"2988","IMT 모텔","숙박업(일반)","여관업","서울특별시 송파구 방이동 41번지 5호","서울특별시 송파구 올림픽로34길 5, (방이동)","02-422-0661","13","17"
"2989","하루모텔","숙박업(일반)","여관업","서울특별시 송파구 잠실동 184번지 22호","서울특별시 송파구 올림픽로12길 5-17, (잠실동)","02-0414-1636","10","15"
"2990","(주)호텔롯데롯데호텔월드","숙박업(일반)","관광호텔","서울특별시 송파구 잠실동 40번지 1호","서울특별시 송파구 올림픽로 240, (잠실동)","02-419-7000","1","506"
"2991","캐빈","숙박업(일반)","여관업","서울특별시 송파구 방이동 48번지 3호","서울특별시 송파구 위례성대로2길 13, (방이동)","02-420-0011","8","20"
"2992","쉴 모텔","숙박업(일반)","여관업","서울특별시 송파구 방이동 48번지 1호","서울특별시 송파구 위례성대로2길 7, (방이동)","02-0420-1344","9","23"
"2993","유앤아이","숙박업(일반)","여관업","서울특별시 송파구 방이동 38번지 5호","서울특별시 송파구 오금로11길 29-19, (방이동)","02-420-1981","1","30"
"2994","모텔로즈","숙박업(일반)","여관업","서울특별시 송파구 방이동 34번지 3호","서울특별시 송파구 올림픽로32길 6, (방이동)","02-417-4666","8","16"
"2995","가락관광호텔","숙박업(일반)","관광호텔","서울특별시 송파구 가락동 98번지 5호","서울특별시 송파구 송파대로28길 5, (가락동)","02-0400-6641","14","36"
"2996","잠실관광호텔","숙박업(일반)","관광호텔","서울특별시 송파구 잠실동 250번지 9호","서울특별시 송파구 삼전로 67, (잠실동)","02-0421-2761","16","34"
"2997","카카오모텔","숙박업(일반)","여관업","서울특별시 송파구 방이동 47번지 2호","서울특별시 송파구 오금로11길 47-16, (방이동)","02-2202-0972","","32"
"2998","왕실장","숙박업(일반)","여관업","서울특별시 송파구 가락동 99번지 2호","서울특별시 송파구 송파대로28길 6, (가락동)","02-400-5944","5","22"
"2999","메이트호텔송파","숙박업(일반)","일반호텔","서울특별시 송파구 방이동 46번지 4호","서울특별시 송파구 오금로11길 47-13, (방이동)","02-424-9010","0","48"
"3000","호텔짬","숙박업(일반)","여관업","서울특별시 송파구 방이동 24번지 12호","서울특별시 송파구 올림픽로30길 8, (방이동)","02-3431-0367","6","34"
"3001","모텔자자","숙박업(일반)","여관업","서울특별시 송파구 잠실동 184번지 18호","서울특별시 송파구 올림픽로12길 5-11, (잠실동)","02-418-8462","12","31"
"3002","호텔 동그라미","숙박업(일반)","일반호텔","서울특별시 송파구 방이동 47번지 4호","서울특별시 송파구 오금로11길 47-10, (방이동)","02-3431-4830","4","72"
"3003","소풍","숙박업(일반)","여관업","서울특별시 송파구 방이동 41번지 12호","서울특별시 송파구 올림픽로34길 3-28, (방이동)","02-3431-8008","2","32"
"3004","셀레네 호텔","숙박업(일반)","여관업","서울특별시 송파구 방이동 36번지 14호","서울특별시 송파구 오금로11길 21-15, (방이동)","02-424-5000","0","31"
"3005","SU모텔","숙박업(일반)","여관업","서울특별시 송파구 방이동 36번지 15호","서울특별시 송파구 오금로11길 21-13, (방이동)","02-3431-0151","","33"
